customer_id,name,gender,past_3_years_bike_related_purchases,DOB,age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
2379,Trixie Piscopiello,Female,85,05-05-1981,44,Occupational Therapist,Health,Affluent Customer,N,Yes,15
2399,Devonne McPolin,Female,20,11-06-1980,45,Software Consultant,Manufacturing,High Net Worth,N,Yes,14
2412,Tiffi Havercroft,Female,77,26-05-1981,44,Chemical Engineer,Manufacturing,Affluent Customer,N,No,8
2423,Lenci Symcox,Male,49,20-02-1981,44,Professor,IT,Mass Customer,N,Yes,20
2429,Emeline Baldi,Female,54,11-11-1980,45,Assistant Professor,Manufacturing,Mass Customer,N,Yes,3
2432,Ebba Melhuish,Female,67,21-02-1981,44,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,5
2462,Fletcher Hutchens,Male,17,05-07-1980,45,Assistant Media Planner,Entertainment,Affluent Customer,N,No,21
2466,Araldo Klamp,Male,62,04-10-1980,45,Software Test Engineer IV,Entertainment,High Net Worth,N,No,16
2474,Chrysa Burrett,Female,59,08-06-1980,45,Executive Secretary,Agriculture,High Net Worth,N,Yes,6
2496,Lew Wittleton,Male,29,26-08-1980,45,Web Developer II,Manufacturing,Mass Customer,N,Yes,21
2505,Myrah McCarry,Female,45,25-08-1980,45,VP Marketing,Financial Services,High Net Worth,N,No,3
2527,Arly Petersen,Female,60,19-07-1980,45,Technical Writer,n/a,Affluent Customer,N,Yes,16
2560,Sherm Tythe,Male,7,01-10-1980,45,Developer IV,n/a,Mass Customer,N,No,21
2562,Boonie Withams,Male,98,26-09-1980,45,Internal Auditor,Retail,Mass Customer,N,No,13
2572,Sheila McInulty,Female,30,30-12-1980,44,Engineer III,Financial Services,Mass Customer,N,No,13
2584,Sharia ,Female,86,07-07-1980,45,Technical Writer,Financial Services,High Net Worth,N,No,12
2597,Carita Kemwall,Female,58,25-10-1980,45,Civil Engineer,Manufacturing,High Net Worth,N,Yes,11
2634,Silvester Scowcroft,Male,85,14-07-1980,45,Quality Engineer,Financial Services,High Net Worth,N,No,15
2690,Sissie Giordano,Female,17,06-11-1980,45,Registered Nurse,Health,Affluent Customer,N,Yes,12
2708,Sophey Wawer,Female,34,18-06-1980,45,Product Engineer,n/a,Mass Customer,N,Yes,10
2717,Frederic McGown,Male,31,25-03-1981,44,Registered Nurse,Health,Mass Customer,N,No,13
2750,Sybille Maddison,Female,42,18-10-1980,45,NA,Property,High Net Worth,N,No,20
2776,Tyson Pearcy,Male,59,05-08-1980,45,NA,n/a,Mass Customer,N,No,16
2787,Teressa Tague,Female,92,26-09-1980,45,Marketing Assistant,n/a,Affluent Customer,N,Yes,6
2822,Rebecca Shaughnessy,Female,83,14-05-1981,44,Professor,n/a,Mass Customer,N,No,3
2876,Swen McGarahan,Male,68,29-01-1981,44,General Manager,Retail,High Net Worth,N,No,10
2893,Erik Pothecary,Male,84,23-09-1980,45,Analog Circuit Design manager,n/a,Mass Customer,N,No,11
2975,Deva Carnow,Female,67,09-03-1981,44,Senior Cost Accountant,Financial Services,Mass Customer,N,No,14
2986,Ettore Bere,Male,60,01-09-1980,45,NA,Financial Services,Mass Customer,N,No,13
3098,Tiff Ovett,Female,77,15-07-1980,45,Dental Hygienist,Health,Mass Customer,N,No,12
3115,Rip Spiers,Male,40,26-02-1981,44,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,8
3122,Cthrine Orans,Female,17,17-08-1980,45,NA,Manufacturing,High Net Worth,N,Yes,15
3124,Anastasie Le Grand,Female,73,03-02-1981,44,Account Executive,Retail,High Net Worth,N,Yes,9
3149,Caprice Pack,Female,31,03-09-1980,45,Tax Accountant,n/a,Affluent Customer,N,Yes,5
3195,Vickie West,Female,4,30-03-1981,44,Tax Accountant,Manufacturing,Mass Customer,N,No,18
3212,Corella Bartomeu,Female,62,15-01-1981,44,Analog Circuit Design manager,Financial Services,Affluent Customer,N,No,13
3225,Durante Reddan,Male,19,19-06-1980,45,Chief Design Engineer,Health,Mass Customer,N,Yes,4
3304,Tymothy Rodder,Male,43,19-01-1981,44,NA,n/a,Mass Customer,N,No,12
3341,Vitia Crum,Female,19,05-08-1980,45,Help Desk Technician,Retail,Affluent Customer,N,Yes,6
3349,Byram Lamberts,Male,11,22-01-1981,44,Director of Sales,Agriculture,Affluent Customer,N,No,9
3420,Norby Elion,Male,96,10-09-1980,45,Financial Advisor,Financial Services,Mass Customer,N,Yes,19
3427,Mace Edington,Male,67,19-05-1981,44,Help Desk Operator,Financial Services,Mass Customer,N,Yes,17
3485,Berthe Ludwell,Female,11,21-05-1981,44,Account Representative II,Financial Services,High Net Worth,N,Yes,9
3490,Taylor Dutchburn,Male,45,21-06-1980,45,VP Product Management,Financial Services,High Net Worth,N,No,14
3518,Magdaia Beardwell,Female,45,18-06-1980,45,Biostatistician I,IT,Mass Customer,N,Yes,8
3533,Neale Lowings,Male,62,14-02-1981,44,NA,Financial Services,Affluent Customer,N,Yes,8
3560,Gav Bonin,Male,98,01-09-1980,45,Structural Analysis Engineer,Retail,Mass Customer,N,Yes,7
3567,Eileen Ilchenko,Female,17,14-09-1980,45,Nurse,Financial Services,Affluent Customer,N,Yes,14
3660,Gradeigh Hothersall,Male,99,14-03-1981,44,Administrative Assistant IV,Financial Services,Mass Customer,N,No,7
3737,Elyssa De Witt,Female,86,21-03-1981,44,Design Engineer,Manufacturing,Affluent Customer,N,No,8
3744,Franchot Loeber,Male,57,05-01-1981,44,NA,Financial Services,Mass Customer,N,Yes,9
3763,Law Jore,Male,37,27-01-1981,44,Quality Control Specialist,n/a,Affluent Customer,N,Yes,20
3800,Morena Ayer,Female,19,28-10-1980,45,Environmental Tech,n/a,High Net Worth,N,No,15
3815,Jayson Gasparro,Male,99,19-04-1981,44,Librarian,Entertainment,Mass Customer,N,Yes,5
3829,Cornie Hillhouse,Male,68,01-09-1980,45,Account Coordinator,n/a,Mass Customer,N,Yes,15
3903,Dayna Cawthera,Female,69,13-02-1981,44,Research Assistant III,n/a,Mass Customer,N,Yes,17
3910,Hall Leyfield,Male,38,10-09-1980,45,VP Sales,IT,Mass Customer,N,No,10
3922,Frans Whitecross,Male,90,29-05-1981,44,Tax Accountant,Financial Services,Mass Customer,N,Yes,3
40,Tomasine Jerche,Female,91,27-10-1981,44,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,No,14
44,Neron Verick,Male,63,18-10-1981,44,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,17
115,Alberik Mereweather,Male,77,21-12-1981,44,Account Executive,Health,Mass Customer,N,No,18
117,Nance Suttling,Female,75,23-02-1982,43,Marketing Manager,Manufacturing,Mass Customer,N,No,15
119,Willey Chastanet,Male,9,04-12-1981,44,Associate Professor,n/a,High Net Worth,N,Yes,9
189,Umberto Torricella,Male,73,19-07-1981,44,Safety Technician I,Financial Services,Affluent Customer,N,No,10
198,Vanya Gumb,Female,82,29-11-1981,44,Assistant Media Planner,Entertainment,Mass Customer,N,No,16
279,Tamera Hinckes,Female,0,09-09-1981,44,Web Designer I,Manufacturing,Mass Customer,N,No,11
397,Nerissa Foote,Female,86,02-09-1981,44,Paralegal,Financial Services,Affluent Customer,N,Yes,5
533,Conny Shearmer,Male,40,14-12-1981,44,Database Administrator III,Retail,Mass Customer,N,No,11
628,Mallissa Gillespie,Female,14,24-10-1981,44,Actuary,Financial Services,Mass Customer,N,No,13
821,Gregoor Aronovitz,Male,41,24-07-1981,44,Financial Analyst,Financial Services,Mass Customer,N,Yes,7
853,Nolana Rotter,Female,26,04-10-1981,44,Media Manager I,Retail,Mass Customer,N,Yes,16
891,Talbot Andrioni,Male,21,06-08-1981,44,Occupational Therapist,Health,High Net Worth,N,Yes,9
972,Dena Crewdson,Female,81,23-07-1981,44,Project Manager,Retail,Mass Customer,N,Yes,10
978,Erena Escalero,Female,40,31-01-1982,43,Nurse Practicioner,n/a,High Net Worth,N,No,15
989,Caralie Morfett,Female,43,24-05-1982,43,Project Manager,Financial Services,Mass Customer,N,No,17
997,Ambros Kernes,Male,30,03-07-1981,44,Teacher,Telecommunications,Mass Customer,N,Yes,13
1141,Shannah Gritsaev,Female,70,19-09-1981,44,NA,Financial Services,High Net Worth,N,Yes,4
1163,Manolo Dwire,Male,77,13-11-1981,44,Cost Accountant,Financial Services,High Net Worth,N,Yes,8
1218,Marlie Lister,Female,12,09-01-1982,43,NA,n/a,Mass Customer,N,Yes,7
1255,Erhart Glazebrook,Male,5,20-05-1982,43,NA,Health,Affluent Customer,N,No,11
1328,Stavro Gargett,Male,19,02-09-1981,44,Budget/Accounting Analyst IV,IT,Mass Customer,N,Yes,6
1400,Rikki Eytel,Female,51,23-05-1982,43,Senior Developer,Manufacturing,Affluent Customer,N,Yes,7
1580,Laird Prover,Male,23,21-06-1981,44,Associate Professor,Retail,High Net Worth,N,No,5
1594,Rolando Amyes,Male,62,26-11-1981,44,Human Resources Manager,Property,Mass Customer,N,No,7
1648,Prissie Dyde,Female,22,09-06-1981,44,VP Accounting,Financial Services,Mass Customer,N,No,8
1652,Ulrikaumeko Heffernon,Female,53,24-09-1981,44,Operator,Manufacturing,High Net Worth,N,Yes,7
1743,Pall Creek,Male,80,25-07-1981,44,Director of Sales,Manufacturing,Affluent Customer,N,Yes,8
1925,Amaleta Dickens,Female,34,28-01-1982,43,NA,n/a,Mass Customer,N,Yes,7
1986,Melania Ruske,Female,53,30-12-1981,43,NA,Retail,Mass Customer,N,No,16
2025,Agosto Thon,Male,59,15-04-1982,43,VP Quality Control,n/a,Mass Customer,N,Yes,3
2070,Tiphany Leppington,Female,0,05-12-1981,44,Recruiting Manager,n/a,Mass Customer,N,No,8
2139,Carolina Brands,Female,87,06-02-1982,43,Accountant II,IT,Affluent Customer,N,Yes,7
2217,Kristofor Juris,Male,98,17-10-1981,44,Paralegal,Financial Services,Mass Customer,N,No,16
2219,Ansel Napier,Male,73,01-03-1982,43,Senior Quality Engineer,n/a,High Net Worth,N,Yes,3
2373,Cordy Readshall,Female,51,22-05-1982,43,Structural Engineer,Manufacturing,High Net Worth,N,Yes,16
2393,Dorian Colledge,Female,68,21-06-1981,44,Registered Nurse,Health,High Net Worth,N,Yes,11
2424,Loren Batkin,Male,17,06-01-1982,43,NA,n/a,Affluent Customer,N,Yes,15
2449,Oates Broadberrie,Male,54,01-06-1982,43,Tax Accountant,n/a,Affluent Customer,N,No,8
2493,Rey Collum,Male,56,19-08-1981,44,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,17
2531,Brendan Verbeke,Male,48,20-08-1981,44,Teacher,Property,High Net Worth,N,Yes,8
2535,Butch Broadnicke,Male,53,20-08-1981,44,Accountant III,Financial Services,Affluent Customer,N,No,13
2553,Buddy Morfell,Male,42,09-10-1981,44,NA,n/a,High Net Worth,N,Yes,13
2785,Gennifer Baily,Female,9,31-07-1981,44,Human Resources Manager,Financial Services,Mass Customer,N,No,8
2873,Elvina Saiger,Female,59,25-06-1981,44,Cost Accountant,Financial Services,Mass Customer,N,No,13
2922,Wallache Tatlow,Male,34,10-12-1981,44,Sales Associate,Manufacturing,Affluent Customer,N,Yes,10
3008,Etta Criag,Female,40,13-05-1982,43,NA,Health,High Net Worth,N,Yes,17
3043,Kelcey Argontt,Female,21,03-08-1981,44,Legal Assistant,n/a,Mass Customer,N,Yes,18
3249,Cortney Leet,Female,46,23-08-1981,44,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,14
3263,Quentin Forte,Female,37,21-08-1981,44,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,5
3351,Chryste Nornable,Female,13,13-04-1982,43,Accounting Assistant II,n/a,Affluent Customer,N,No,15
3383,Dane Swansbury,Male,47,05-04-1982,43,Financial Analyst,Financial Services,Affluent Customer,N,Yes,10
3646,Allene Pauly,Female,0,22-10-1981,44,Social Worker,Health,Mass Customer,N,No,4
3852,Zerk Merrien,Male,44,04-02-1982,43,Help Desk Operator,n/a,Mass Customer,N,No,4
3894,Burgess Diaper,Male,70,02-02-1982,43,Health Coach II,IT,Affluent Customer,N,No,10
3906,Bronny Claige,Male,87,29-01-1982,43,Cost Accountant,Financial Services,High Net Worth,N,No,13
3928,Kristin Way,Female,71,16-04-1982,43,NA,Property,Affluent Customer,N,Yes,6
3939,Georges Dumbelton,Male,67,25-06-1981,44,NA,Manufacturing,Affluent Customer,N,No,15
14,Rayshell Kitteman,Female,85,25-03-1983,42,Account Executive,Financial Services,Affluent Customer,N,No,6
43,Indira Belt,Female,38,01-03-1983,42,Director of Sales,Retail,Mass Customer,N,No,5
181,Pavla Braunle,Female,49,21-11-1982,43,Senior Editor,Manufacturing,Mass Customer,N,No,9
247,Kristal Joysey,Female,62,06-05-1983,42,Staff Accountant II,Financial Services,High Net Worth,N,Yes,13
252,Anthea Ruskin,Female,39,24-01-1983,42,Account Coordinator,Property,Mass Customer,N,Yes,13
308,Iver Dobsons,Male,2,09-03-1983,42,Database Administrator I,IT,High Net Worth,N,No,4
335,Debee Martynov,Female,20,19-04-1983,42,Senior Editor,n/a,Affluent Customer,N,No,8
474,Consolata Clacson,Female,86,15-01-1983,42,Geologist IV,Entertainment,Affluent Customer,N,No,18
511,Theo Tolmie,Female,92,02-12-1982,43,Dental Hygienist,Health,High Net Worth,N,No,10
643,Carolee Butters,Female,48,29-12-1982,42,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,10
775,Nikita Kilby,Male,66,21-09-1982,43,Accounting Assistant IV,Manufacturing,Affluent Customer,N,No,4
878,Clarence Silby,Male,31,01-11-1982,43,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,9
1100,Cord Braundt,Male,59,02-01-1983,42,Engineer I,Manufacturing,Mass Customer,N,No,15
1139,Shellysheldon Wickey,Male,52,15-09-1982,43,Editor,Manufacturing,Mass Customer,N,Yes,16
1270,Cullen Langshaw,Male,72,27-02-1983,42,Paralegal,Financial Services,Affluent Customer,N,No,10
1588,Dukey McCrie,Male,24,28-01-1983,42,Administrative Officer,IT,High Net Worth,N,Yes,7
1642,Nollie Matteoli,Male,97,11-10-1982,43,Systems Administrator II,Manufacturing,Affluent Customer,N,Yes,3
1655,Prinz Codman,Male,38,15-02-1983,42,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,13
1885,Jerome Sheavills,Male,18,27-10-1982,43,Software Consultant,Health,High Net Worth,N,Yes,11
1921,Cybill Wakes,Female,70,03-12-1982,43,Accountant III,n/a,Mass Customer,N,No,17
1970,Carl Eyre,Male,51,23-08-1982,43,Desktop Support Technician,Manufacturing,Mass Customer,N,No,7
2022,Mortimer Iremonger,Male,79,03-07-1982,43,NA,IT,Affluent Customer,N,No,7
2061,Loralyn ,Female,71,24-01-1983,42,Technical Writer,Manufacturing,High Net Worth,N,No,4
2199,Leigha Ranger,Female,89,09-02-1983,42,Account Coordinator,Property,High Net Worth,N,Yes,13
2438,Lorianne Ethersey,Female,76,29-01-1983,42,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,4
2464,Cleve Jindrak,Male,78,06-04-1983,42,Speech Pathologist,Retail,Mass Customer,N,No,6
2554,Fan Gaythwaite,Female,76,21-08-1982,43,Software Engineer III,n/a,High Net Worth,N,No,12
2568,Anna-diana Slyne,Female,42,16-02-1983,42,Staff Scientist,Manufacturing,Mass Customer,N,No,18
2623,Zackariah Catteroll,Male,42,28-07-1982,43,Media Manager III,Property,Mass Customer,N,Yes,15
2914,Jessamine Brazear,Female,76,06-11-1982,43,Health Coach IV,Health,Affluent Customer,N,Yes,11
2982,Celisse McCloughen,Female,30,08-08-1982,43,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,11
3021,Parker Lukacs,Male,4,18-01-1983,42,NA,n/a,Mass Customer,N,No,9
3060,Milton Gorini,Male,28,14-09-1982,43,VP Accounting,Financial Services,Mass Customer,N,Yes,6
3078,Mariel Blacksell,Female,54,16-08-1982,43,Safety Technician III,Retail,Mass Customer,N,No,7
3278,Marcel Eddolls,Male,66,22-06-1982,43,VP Product Management,Financial Services,Affluent Customer,N,No,9
3376,Amity Widdall,Female,74,20-10-1982,43,NA,Manufacturing,Mass Customer,N,No,16
3464,Etheline Gerretsen,Female,38,09-06-1982,43,Staff Accountant III,Financial Services,Mass Customer,N,Yes,4
3633,Donavon Ainsby,Male,32,18-04-1983,42,Biostatistician III,Health,Mass Customer,N,No,5
3667,Nettie Goghin,Female,3,06-02-1983,42,Graphic Designer,Retail,Mass Customer,N,Yes,8
3767,Man Bigglestone,Male,25,14-09-1982,43,Web Developer IV,n/a,High Net Worth,N,No,16
3784,Davie Moscon,Male,56,04-06-1983,42,NA,Financial Services,High Net Worth,N,No,13
150,Bradly Crosse,Male,6,23-08-1983,42,Cost Accountant,Financial Services,Affluent Customer,N,No,17
165,Aldon Roelofs,Male,61,25-03-1984,41,Administrative Officer,Agriculture,Mass Customer,N,Yes,12
223,Ossie Meaton,Male,13,26-11-1983,42,VP Sales,n/a,Affluent Customer,N,Yes,14
238,Max Bilborough,Male,54,04-02-1984,41,Programmer III,n/a,Mass Customer,N,Yes,14
259,Venita Dymick,Female,70,22-07-1983,42,Senior Developer,Health,High Net Worth,N,Yes,3
564,Nettie Iddy,Female,7,07-11-1983,42,Operator,Retail,High Net Worth,N,No,7
666,Anselma Ricardon,Female,82,01-11-1983,42,Social Worker,Health,High Net Worth,N,Yes,15
737,Sisely Oppy,Female,75,11-07-1983,42,Systems Administrator III,n/a,Mass Customer,N,No,16
770,Zara Maccaddie,Female,10,05-02-1984,41,Software Consultant,IT,High Net Worth,N,Yes,13
811,Ive Chapelhow,Male,6,13-01-1984,41,Nurse Practicioner,n/a,Mass Customer,N,No,8
869,Addia Abels,Female,7,11-03-1984,41,Account Representative I,Financial Services,High Net Worth,N,Yes,10
893,Gibby Fearnley,Male,97,11-09-1983,42,Geologist I,IT,Mass Customer,N,No,16
1031,Roi Ogden,Male,75,15-09-1983,42,Junior Executive,Manufacturing,Mass Customer,N,No,6
1054,Natal Matiewe,Male,27,09-08-1983,42,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,13
1121,Dione Raithby,Female,30,21-01-1984,41,Registered Nurse,Health,Mass Customer,N,Yes,3
1188,Sally Cominoli,Female,14,23-02-1984,41,Statistician IV,n/a,Affluent Customer,N,Yes,4
1208,Lira Durn,Female,23,26-12-1983,42,Budget/Accounting Analyst IV,Financial Services,Mass Customer,N,No,15
1320,Fae ,Female,4,29-10-1983,42,NA,Manufacturing,High Net Worth,N,Yes,7
1348,Lowe Hinckes,Male,88,10-04-1984,41,VP Sales,n/a,High Net Worth,N,No,13
1528,Ranee Henriksson,Female,78,01-01-1984,41,NA,Manufacturing,High Net Worth,N,No,3
2032,Theodore Chicchelli,Male,98,09-09-1983,42,Quality Control Specialist,Property,Mass Customer,N,Yes,9
2094,Merle Pesticcio,Male,15,27-01-1984,41,Biostatistician IV,n/a,Mass Customer,N,No,16
2262,Nyssa Banister,Female,90,21-04-1984,41,Pharmacist,Health,Mass Customer,N,Yes,2
2363,Bobby Farmiloe,Male,92,30-12-1983,41,Nurse,Entertainment,Mass Customer,N,Yes,16
2720,Shirline Yellowlee,Female,0,02-09-1983,42,Account Coordinator,Retail,High Net Worth,N,No,10
2936,Pavia Gethen,Female,23,20-05-1984,41,Project Manager,Financial Services,Mass Customer,N,Yes,11
3546,Hally Pollie,Female,91,29-09-1983,42,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,9
3622,Anetta Brosenius,Female,84,02-09-1983,42,Compensation Analyst,Financial Services,Mass Customer,N,No,2
3680,Sawyere Onele,Male,17,11-08-1983,42,Accountant I,Retail,High Net Worth,N,No,3
3694,Antoni MacAllister,Male,91,19-04-1984,41,NA,Health,Mass Customer,N,Yes,10
3814,Constancia Gebbe,Female,10,01-07-1983,42,VP Product Management,Financial Services,Mass Customer,N,Yes,11
3871,Magda Shugg,Female,80,13-11-1983,42,Recruiting Manager,n/a,Mass Customer,N,No,4
3933,Chiarra Cops,Female,65,05-07-1983,42,NA,n/a,High Net Worth,N,Yes,10
71,Hoyt Glavias,Male,30,27-01-1985,40,Research Associate,Agriculture,Affluent Customer,N,Yes,12
78,Arch Van der Kruis,Male,37,12-03-1985,40,Business Systems Development Analyst,Agriculture,Affluent Customer,N,No,8
90,Cary Garron,Male,76,12-11-1984,41,Quality Control Specialist,Manufacturing,Mass Customer,N,No,11
138,Onofredo Franc,Male,5,28-04-1985,40,Recruiter,Financial Services,Affluent Customer,N,Yes,13
146,Ricoriki Matlock,Male,34,08-04-1985,40,Quality Control Specialist,Manufacturing,Mass Customer,N,No,8
158,Hamlin Odams,Male,99,03-09-1984,41,Internal Auditor,n/a,Affluent Customer,N,No,5
287,Hannie Wodham,Female,41,06-05-1985,40,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,4
307,Ruben Handlin,Male,55,18-08-1984,41,Clinical Specialist,Health,Affluent Customer,N,Yes,12
310,Myranda Clowser,Female,0,13-02-1985,40,Account Coordinator,Financial Services,Mass Customer,N,Yes,18
329,Garvy Berthel,Male,25,20-11-1984,41,Account Representative IV,Entertainment,High Net Worth,N,Yes,12
367,Katrinka Sturrock,Female,93,17-02-1985,40,Programmer II,Manufacturing,Mass Customer,N,Yes,12
445,Timothy Wenham,Male,91,13-11-1984,41,Executive Secretary,Financial Services,Mass Customer,N,No,5
506,Brett Scrancher,Female,43,14-02-1985,40,Health Coach II,Retail,Mass Customer,N,No,21
593,Eugenius Packe,Male,64,07-08-1984,41,Structural Analysis Engineer,n/a,Mass Customer,N,No,4
671,Aristotle Vanni,Male,49,25-07-1984,41,NA,Agriculture,Mass Customer,N,No,5
738,Bunnie Whines,Female,51,08-12-1984,41,NA,Agriculture,Mass Customer,N,Yes,9
765,Valeria Chazette,Female,50,31-08-1984,41,NA,Retail,Affluent Customer,N,No,16
773,Robbie Handaside,Male,77,12-02-1985,40,NA,Financial Services,Affluent Customer,N,Yes,20
786,Francklin Ubanks,Male,34,14-02-1985,40,NA,Financial Services,Affluent Customer,N,No,16
915,Austina Orrice,Female,17,07-09-1984,41,Budget/Accounting Analyst IV,Entertainment,Mass Customer,N,No,7
1158,Butch Geertje,Male,85,17-02-1985,40,Senior Quality Engineer,n/a,Mass Customer,N,Yes,19
1272,Nettie Bulfit,Female,2,04-04-1985,40,NA,Manufacturing,Affluent Customer,N,No,17
1311,Sharona Cunah,Female,89,06-10-1984,41,VP Accounting,Financial Services,Mass Customer,N,Yes,13
1381,Ellary Ramsey,Male,79,11-03-1985,40,Engineer IV,Manufacturing,Affluent Customer,N,Yes,15
1464,Mac Leguay,Male,20,03-10-1984,41,Office Assistant II,n/a,Affluent Customer,N,Yes,10
1562,Elset Biasio,Female,29,11-07-1984,41,Staff Scientist,n/a,Affluent Customer,N,Yes,3
